,industry,rank,search_city,search_job,avg_sal,years_exp,degrees_total,sen_job_titles_total,languages_total,visualization_total,big_data_total,cloud_total,platform_total,ds_concepts_total,deep_learning_totals,log_avg_sal
3003,12,4.2,5,1,78000.0,3,1,0,3,3,0,0,2,1,0,11.264476926102367
3004,8,3.1,5,1,67500.0,1,1,0,0,2,0,1,0,2,0,11.119897691565697
3005,15,3.7,5,1,63000.0,3,0,0,3,4,0,0,0,1,0,11.050905878263567
3006,10,3.5,5,1,73500.0,1,2,0,1,1,0,0,0,1,0,11.205054290550551
3007,12,4.5,5,1,74500.0,3,2,0,4,1,1,0,0,2,0,11.218567827096358
3008,9,3.7,5,1,60500.0,3,2,0,2,2,1,1,0,4,0,11.010415172807951
3010,12,4.0,5,1,59000.0,2,2,0,2,3,1,2,0,2,0,10.985309671896763
3011,5,3.5,5,1,70000.0,3,1,0,3,2,0,0,0,0,0,11.156264806643742
3012,5,3.9,5,1,105000.0,3,1,0,2,2,0,0,2,0,0,11.561725152903833
3013,12,4.5,5,1,75000.0,7,2,0,1,1,1,0,2,2,0,11.225256725762893
3016,12,4.3,7,1,109000.0,3,2,0,2,2,2,0,0,2,0,11.599112335481124
3018,12,4.3,7,1,113500.0,4,1,0,3,3,2,1,0,2,0,11.63956692643747
3019,12,4.3,7,1,130500.0,4,1,0,6,2,0,0,0,0,0,11.779136168550774
3020,12,4.4,7,1,97500.0,7,1,0,3,2,0,0,0,2,0,11.487617913343598
3021,12,3.6,7,1,112000.0,2,1,0,3,2,0,2,0,0,0,11.626263078808801
3022,12,4.0,7,1,113500.0,5,1,1,1,2,1,0,0,1,1,11.63956692643747
3023,12,4.3,7,1,122500.0,4,1,0,4,0,0,0,0,0,0,11.715874472198905
3024,12,4.0,7,1,189000.0,8,1,1,3,0,2,0,0,0,0,12.149507585033072
3025,12,4.0,7,1,113500.0,3,2,1,3,1,0,0,0,1,0,11.63956692643747
3026,12,3.7,7,1,73500.0,2,1,0,1,0,0,0,0,0,0,11.205054290550551
3027,22,3.0,7,1,106500.0,3,2,1,3,0,1,1,1,0,1,11.575909653758895
3028,5,3.7,7,1,124500.0,3,0,1,3,2,2,2,0,4,0,11.732069026983156
3031,8,4.3,7,1,61000.0,2,0,0,0,0,0,0,0,1,0,11.0186455364637
3032,18,3.9,7,1,136500.0,5,2,1,0,0,0,0,0,0,0,11.824087219587643
3033,18,3.9,7,1,91500.0,1,1,0,2,2,0,0,0,1,0,11.424105180165641
3034,12,4.5,7,1,102000.0,4,1,0,2,0,1,0,0,0,0,11.532737896139919
3035,14,4.0,7,1,103500.0,10,1,1,3,0,2,0,0,1,1,11.547336553476635
3036,5,4.0,7,1,53000.0,2,1,0,5,1,0,0,0,1,0,10.87806606028079
3038,5,3.9,7,1,55000.0,3,2,0,3,1,0,0,0,2,0,10.915106645867503
3039,15,2.8,7,1,88500.0,3,1,1,0,0,1,0,0,0,0,11.390769130367211
3040,12,4.2,7,1,140500.0,7,0,0,1,1,1,0,0,3,0,11.852969885168331
3041,12,3.4,7,1,115000.0,7,2,1,5,2,1,0,2,2,0,11.652696102959753
3042,5,3.5,6,1,109000.0,5,1,1,1,1,0,0,3,0,0,11.599112335481124
3043,12,4.5,6,1,173500.0,8,1,2,5,4,5,2,1,7,1,12.063938642041201
3044,4,3.2,6,1,72000.0,5,2,0,1,0,0,0,0,1,0,11.184435286790631
3045,8,4.3,6,1,66000.0,2,1,0,2,0,0,0,0,1,0,11.097425172408931
3047,21,3.7,6,1,90500.0,2,0,0,2,2,0,1,0,4,1,11.413116179350727
3048,12,4.0,6,1,87500.0,2,1,0,4,4,0,1,1,2,0,11.37940550085183
3049,12,4.0,6,1,93500.0,2,0,0,4,2,0,0,0,1,1,11.44572741040675
3051,21,3.7,6,1,89000.0,2,1,0,4,1,0,1,0,4,0,11.39640288460621
3053,5,3.5,6,1,64000.0,3,0,0,1,1,0,0,2,0,0,11.06665398721974
3054,12,4.4,6,1,121500.0,5,0,0,3,0,1,1,1,6,0,11.707677772181546
3055,14,5.0,6,1,77500.0,3,0,0,1,0,2,0,1,3,0,11.258046118484
3056,8,4.3,6,1,59500.0,3,1,0,1,0,1,0,0,0,0,10.993748398115178
3057,0,3.8,6,1,66000.0,3,0,0,0,3,0,2,0,0,0,11.097425172408931
3058,12,4.5,6,1,94500.0,7,1,1,3,2,0,0,0,1,0,11.456365695436427
3059,5,3.0,6,1,66500.0,2,1,0,3,0,0,0,0,1,0,11.104972264124868
3060,10,3.9,6,1,95500.0,3,1,1,1,3,0,0,2,0,0,11.466891997618188
3061,10,3.9,6,1,71500.0,3,1,1,2,3,0,0,2,0,0,11.177466714598282
3062,19,4.0,6,1,115000.0,10,2,1,2,2,0,0,0,0,0,11.652696102959753
3063,14,4.5,6,1,73000.0,5,2,0,1,2,0,0,1,1,0,11.19822841866684
3064,12,3.4,6,1,63500.0,5,2,0,1,2,0,0,2,1,0,11.05881093278828
3065,11,3.8,6,1,100000.0,3,1,1,4,2,0,0,0,1,0,11.51293546492023
3066,3,3.7,6,1,81500.0,2,1,1,2,0,0,0,0,2,0,11.308370569092329
3067,5,4.7,6,1,80500.0,4,2,0,0,0,0,0,2,1,0,11.296024885689746
3068,12,3.4,6,1,95500.0,7,2,1,5,2,1,0,2,2,0,11.466891997618188
3069,12,4.4,6,1,88000.0,4,1,0,1,2,0,1,4,2,0,11.385103457032141
3071,12,4.4,0,0,61000.0,1,1,0,5,0,0,0,0,0,0,11.0186455364637
3073,9,2.6,0,0,45500.0,4,2,0,0,0,0,0,0,0,0,10.725489582719506
3076,12,3.1,0,0,43000.0,4,1,0,1,0,0,0,1,0,0,10.668978650219241
3077,11,3.2,0,0,50000.0,2,1,0,1,0,0,0,3,1,0,10.819798284210286
3078,9,3.7,0,0,36000.0,2,0,0,1,0,0,0,0,0,0,10.491301994830229
3079,12,3.8,0,0,108500.0,3,2,1,1,1,0,0,1,2,0,11.59451466851004
3080,21,3.6,0,0,90500.0,4,1,1,1,0,0,0,0,1,0,11.413116179350727
3081,12,4.4,0,0,48500.0,2,0,1,1,0,0,0,1,1,0,10.789339695269716
3082,12,3.6,0,0,76500.0,10,1,0,2,2,0,0,0,0,0,11.245059091624615
3083,12,4.5,0,0,88000.0,7,2,0,1,0,0,0,0,1,0,11.385103457032141
3084,14,3.8,0,0,59000.0,7,0,0,1,1,0,0,0,1,0,10.985309671896763
3085,9,3.4,0,0,65000.0,5,1,0,0,0,0,0,1,0,0,11.082157933374816
3086,5,3.9,0,0,145000.0,10,1,1,1,0,0,0,1,0,0,11.884495917930655
3087,12,4.1,0,0,95000.0,7,1,0,0,0,0,0,1,0,0,11.461642696843066
3088,12,3.5,0,0,74500.0,6,2,0,0,0,0,0,0,0,0,11.218567827096358
3089,12,4.3,0,0,73000.0,2,0,0,3,0,0,0,0,0,0,11.19822841866684
3090,12,3.7,0,0,58500.0,3,1,0,1,0,0,0,0,0,0,10.97679912709094
3091,14,3.8,0,0,59000.0,7,0,0,1,1,0,0,0,1,0,10.985309671896763
3092,12,4.5,0,0,109500.0,7,1,1,1,0,0,0,0,0,0,11.603688960617083
3093,12,3.9,0,0,54500.0,1,1,0,0,0,0,0,2,0,0,10.905974329106854
3094,5,3.9,0,0,103000.0,8,0,1,1,0,0,0,1,0,0,11.542493975902508
3095,12,2.6,0,0,57000.0,5,1,0,1,0,0,1,1,0,0,10.950824090522445
3096,18,3.6,1,0,70000.0,1,2,0,2,0,0,0,0,2,0,11.156264806643742
3097,12,3.7,1,0,67000.0,2,2,0,0,0,0,0,1,2,0,11.112462823634855
3098,9,3.5,1,0,65000.0,5,2,1,0,0,0,1,0,0,0,11.082157933374816
3099,5,3.3,1,0,107000.0,6,2,1,2,0,0,0,0,1,0,11.580593459194764
3100,11,3.4,1,0,44500.0,1,1,0,0,0,0,0,0,0,0,10.703266939811954
3101,13,3.8,1,0,102500.0,3,2,1,1,0,0,0,0,2,0,11.537627833610571
3102,23,3.4,1,0,82500.0,3,1,0,0,0,0,0,1,0,0,11.320565693461432
3103,13,3.8,1,0,99000.0,5,1,1,2,2,0,0,0,2,0,11.502885230075814
3104,13,3.8,1,0,45000.0,2,2,0,0,0,0,0,0,0,0,10.714439990727769
3105,14,3.9,1,0,96000.0,10,1,0,1,0,1,2,1,0,0,11.472113887062386
3106,4,3.3,1,0,97000.0,5,1,0,2,0,0,1,1,0,0,11.48247656671073
3107,4,3.6,1,0,79000.0,3,2,0,0,0,0,0,0,2,0,11.277215789596893
3108,13,3.8,1,0,97500.0,5,1,1,0,0,0,0,2,1,0,11.487617913343598
3109,13,3.8,1,0,106000.0,5,1,1,1,0,0,0,0,0,0,11.571203807011969
3110,14,3.9,1,0,59500.0,8,2,0,1,0,1,1,0,0,0,10.993748398115178
3111,11,3.5,1,0,68000.0,2,2,0,1,3,0,0,1,0,0,11.127277689932466
3112,13,3.8,1,0,104000.0,3,3,1,1,0,0,0,0,0,0,11.552155793461898
3113,4,3.8,1,0,68500.0,3,1,0,0,0,0,0,0,0,0,11.134603622683905
3114,13,3.8,1,0,69500.0,3,1,1,1,0,0,0,1,0,0,11.149096419938578
3115,9,3.3,1,0,64500.0,7,2,0,3,0,0,1,0,1,0,11.07443600653965
3116,21,4.2,1,0,96000.0,10,2,0,1,0,0,0,0,0,0,11.472113887062386
3117,11,3.7,1,0,74000.0,3,1,0,0,0,0,0,0,4,0,11.211833885608513
3118,12,4.1,1,0,61000.0,5,1,0,0,0,0,0,0,0,0,11.0186455364637
3119,12,3.9,1,0,72500.0,6,2,0,0,0,0,0,0,0,0,11.19135563385109
3120,18,3.6,1,0,87500.0,1,2,0,2,0,0,0,0,2,0,11.37940550085183
3123,21,4.1,1,0,107500.0,2,1,0,1,0,0,1,1,0,0,11.58525542883217
3124,10,3.9,1,0,107500.0,3,2,0,1,0,0,0,0,0,0,11.58525542883217
3125,1,4.3,1,0,73000.0,2,1,0,1,0,0,0,1,0,0,11.19822841866684
3126,12,4.1,1,0,73000.0,8,0,0,0,0,0,0,0,0,0,11.19822841866684
3128,5,4.0,1,0,73000.0,3,1,0,0,0,0,0,0,0,0,11.19822841866684
3129,11,3.7,1,0,73000.0,3,2,1,3,2,0,0,0,0,0,11.19822841866684
3130,12,4.4,1,0,73000.0,5,1,0,1,2,0,0,1,0,0,11.19822841866684
3131,12,3.7,1,0,73000.0,2,2,0,0,0,0,0,1,2,0,11.19822841866684
3132,12,3.9,1,0,73000.0,3,1,0,2,2,0,0,1,2,0,11.19822841866684
3133,12,4.1,1,0,73000.0,3,1,0,0,1,0,0,0,0,0,11.19822841866684
3134,9,3.3,1,0,73000.0,5,2,0,1,0,0,0,0,0,0,11.19822841866684
3135,13,3.8,1,0,123500.0,5,1,1,2,2,0,0,0,2,0,11.724004532183379
3136,8,3.4,1,0,123500.0,1,1,1,0,0,0,1,0,0,0,11.724004532183379
3137,5,3.1,2,0,65500.0,5,1,0,3,2,0,0,1,0,0,11.089820688682373
3138,12,4.6,2,0,85000.0,7,1,0,2,0,0,0,1,0,0,11.350418300109132
3139,14,3.6,2,0,77500.0,3,1,0,1,0,0,0,0,1,0,11.258046118484
3140,9,3.7,2,0,97000.0,5,1,1,1,0,0,1,1,0,0,11.48247656671073
3141,14,2.8,2,0,52000.0,5,1,0,0,0,0,0,1,1,0,10.859018228147887
3143,5,3.8,2,0,67000.0,4,1,0,0,0,0,3,0,0,0,11.112462823634855
3145,14,3.6,2,0,73000.0,1,1,0,0,0,0,0,2,0,0,11.19822841866684
3146,11,4.2,2,0,84000.0,5,0,1,2,1,0,0,0,0,0,11.338583982516495
3147,9,3.5,2,0,104000.0,5,2,1,1,2,0,0,1,0,0,11.552155793461898
3148,21,3.2,2,0,88000.0,1,2,1,0,0,0,0,0,1,0,11.385103457032141
3149,6,3.7,2,0,79500.0,3,1,0,0,0,0,0,1,1,0,11.283524879179666
3150,12,4.5,2,0,78500.0,5,1,0,1,0,0,0,1,2,0,11.270866642542865
3151,5,3.5,2,0,65000.0,4,1,1,0,0,0,1,1,0,0,11.082157933374816
3152,9,3.5,2,0,103500.0,4,1,0,1,0,0,0,1,0,0,11.547336553476635
3154,11,3.1,2,0,58000.0,2,3,0,3,0,0,0,2,0,0,10.968215530759236
3155,10,4.3,2,0,85000.0,4,1,0,1,0,0,0,0,1,0,11.350418300109132
3156,5,4.0,2,0,58000.0,4,2,0,0,0,0,0,1,1,0,10.968215530759236
3157,5,3.1,2,0,79000.0,3,1,0,1,0,0,0,2,0,0,11.277215789596893
3158,0,4.0,2,0,70000.0,1,0,0,1,1,0,0,1,0,0,11.156264806643742
3159,13,3.4,2,0,67000.0,2,0,0,3,0,0,0,1,0,0,11.112462823634855
3161,13,3.6,3,0,88000.0,10,1,1,0,0,0,0,0,0,0,11.385103457032141
3162,20,3.0,3,0,64500.0,5,0,0,0,0,0,0,2,1,0,11.07443600653965
3163,9,3.6,3,0,81500.0,3,0,1,0,0,0,0,0,0,0,11.308370569092329
3164,9,3.9,3,0,52500.0,2,0,0,3,1,0,1,0,3,0,10.868587496017359
3166,9,3.5,3,0,64000.0,3,0,1,0,0,0,1,0,0,0,11.06665398721974
3167,5,3.2,3,0,79500.0,8,0,0,2,0,0,0,0,0,0,11.283524879179666
3168,0,3.9,3,0,53500.0,10,1,0,0,0,0,0,0,0,0,10.887455624298198
3169,22,3.2,3,0,76500.0,2,1,0,0,0,0,0,0,0,0,11.245059091624615
3170,5,3.8,3,0,67000.0,7,1,0,2,0,0,0,0,1,0,11.112462823634855
3171,12,3.7,3,0,47500.0,3,1,0,1,1,0,0,0,1,0,10.768506042432708
3173,12,3.4,3,0,42500.0,2,2,0,3,1,0,0,0,1,0,10.657282884047461
3174,5,3.2,3,0,80500.0,5,1,0,1,0,0,0,1,0,0,11.296024885689746
3175,14,3.9,3,0,82500.0,9,0,0,1,0,0,1,1,1,0,11.320565693461432
3176,9,4.9,3,0,62000.0,4,0,1,4,1,0,0,0,1,0,11.034905792929415
3177,19,3.6,3,0,70000.0,2,2,0,1,0,0,0,0,2,0,11.156264806643742
3178,9,4.2,3,0,74500.0,5,2,0,0,0,0,0,1,0,0,11.218567827096358
3180,18,3.8,3,0,137000.0,5,2,1,4,1,0,0,2,4,0,11.827743504053695
3181,5,3.2,3,0,73000.0,7,0,1,0,1,0,0,1,1,0,11.19822841866684
3182,13,3.9,3,0,86000.0,4,1,1,1,0,0,0,0,0,0,11.362114203075018
3183,12,3.9,3,0,93000.0,5,1,0,1,0,1,0,1,0,0,11.440365524765756
3184,17,4.4,3,0,56500.0,5,1,0,0,0,0,0,2,0,0,10.942013616092948
3186,12,3.9,3,0,91000.0,5,1,0,1,0,0,0,1,0,0,11.418625774449598
3187,13,3.6,3,0,97000.0,10,1,1,0,0,0,0,0,0,0,11.48247656671073
3188,5,3.8,3,0,106000.0,7,1,0,0,0,0,0,0,1,0,11.571203807011969
3189,9,4.1,3,0,60000.0,5,1,0,1,2,0,0,0,4,0,11.002116507732017
3190,23,2.6,3,0,80000.0,1,2,0,1,2,1,0,1,1,0,11.289794413577894
3191,9,4.2,3,0,74000.0,5,2,0,0,0,0,0,1,0,0,11.211833885608513
3192,15,2.8,3,0,70000.0,7,1,0,0,0,0,0,0,0,0,11.156264806643742
3195,12,4.9,3,0,65000.0,1,1,0,0,0,0,1,1,1,0,11.082157933374816
3196,10,3.0,3,0,58000.0,2,1,0,0,0,0,1,1,1,0,10.968215530759236
3197,19,5.0,3,0,58000.0,3,2,1,0,0,0,0,1,0,0,10.968215530759236
3198,5,4.9,3,0,80000.0,5,1,0,0,0,0,0,1,0,0,11.289794413577894
3199,1,4.1,3,0,109500.0,5,1,0,0,0,0,0,1,0,0,11.603688960617083
3200,14,3.1,3,0,66000.0,2,1,0,0,1,0,0,0,1,0,11.097425172408931
3201,9,3.9,3,0,66000.0,7,1,0,0,0,0,0,0,0,0,11.097425172408931
3202,10,3.5,3,0,62500.0,6,3,0,1,1,0,0,0,2,0,11.042937835596494
3203,5,4.4,3,0,72500.0,4,0,0,0,3,0,0,0,0,0,11.19135563385109
3204,14,3.9,3,0,81000.0,9,0,0,1,0,0,1,1,1,0,11.302216779257382
3205,22,3.0,3,0,81000.0,4,1,0,0,0,0,0,0,1,0,11.302216779257382
3206,18,2.9,3,0,81000.0,3,2,0,0,2,0,0,0,0,0,11.302216779257382
3207,10,3.5,3,0,53000.0,2,3,0,2,0,0,0,0,0,0,10.87806606028079
3208,12,3.9,3,0,72500.0,5,1,0,1,0,1,0,1,0,0,11.19135563385109
3209,19,5.0,3,0,72500.0,3,2,1,0,0,0,0,1,0,0,11.19135563385109
3211,22,3.0,3,0,60000.0,2,1,0,2,0,0,0,2,0,0,11.002116507732017
3212,6,3.6,4,0,73500.0,2,1,0,0,1,0,0,1,0,0,11.205054290550551
3213,18,4.5,4,0,71000.0,5,1,1,0,1,0,0,0,2,0,11.170449240431308
3214,11,3.9,4,0,79500.0,5,1,1,1,0,0,0,2,1,0,11.283524879179666
3216,9,3.3,4,0,83000.0,3,0,1,0,0,0,1,0,1,0,11.326607934898927
3217,14,3.8,4,0,61000.0,5,1,0,0,0,0,1,1,0,0,11.0186455364637
3219,8,4.3,4,0,68500.0,1,2,0,1,0,0,0,0,0,0,11.134603622683905
3220,11,3.8,4,0,78000.0,3,1,0,0,0,0,0,0,0,0,11.264476926102367
3221,9,3.5,4,0,63500.0,2,1,0,0,0,0,0,0,0,0,11.05881093278828
3222,11,4.0,4,0,92500.0,3,1,0,0,0,0,0,1,0,0,11.434974734252892
3224,12,3.4,4,0,71000.0,3,1,0,1,0,0,1,0,0,0,11.170449240431308
3225,5,4.1,4,0,97500.0,5,0,0,0,0,0,1,0,0,0,11.487617913343598
3227,14,3.0,4,0,78000.0,5,1,0,2,0,0,0,0,0,0,11.264476926102367
3228,5,3.7,4,0,77500.0,1,2,0,2,2,3,0,0,0,0,11.258046118484
3229,21,3.6,4,0,72500.0,7,1,0,1,1,0,0,0,0,0,11.19135563385109
3230,23,3.4,4,0,69500.0,3,0,0,1,0,0,0,0,0,0,11.149096419938578
3231,12,4.4,4,0,94500.0,10,1,0,2,1,0,0,0,1,0,11.456365695436427
3232,5,3.7,4,0,114000.0,3,1,0,0,0,0,0,0,0,0,11.643962499267984
3233,12,3.9,4,0,95500.0,5,0,1,0,0,0,0,0,0,0,11.466891997618188
3234,5,4.1,4,0,81500.0,5,0,0,0,0,0,1,0,0,0,11.308370569092329
3235,12,3.3,4,0,53500.0,2,0,0,3,2,0,0,0,1,0,10.887455624298198
3236,14,3.8,4,0,76000.0,5,2,0,0,0,0,1,0,1,0,11.23850177707664
3238,22,2.8,4,0,110000.0,3,2,0,2,0,0,0,1,0,0,11.608244735642321
3239,14,3.0,5,0,52000.0,1,2,0,2,2,0,0,3,0,0,10.859018228147887
3240,9,3.6,5,0,85500.0,10,0,0,0,0,0,0,1,0,0,11.356283350762888
3241,11,3.2,5,0,51500.0,3,2,0,1,0,0,0,0,1,0,10.849356503939038
3242,12,4.5,5,0,64000.0,1,0,0,2,1,0,0,4,2,0,11.06665398721974
3243,12,4.5,5,0,59000.0,1,0,0,0,1,0,0,2,0,0,10.985309671896763
3244,14,3.3,5,0,70000.0,3,1,1,1,0,0,1,1,1,0,11.156264806643742
3245,11,3.1,5,0,64500.0,2,2,0,2,0,0,1,1,2,0,11.07443600653965
3246,5,3.7,5,0,66000.0,3,0,0,0,0,0,1,1,1,0,11.097425172408931
3247,14,3.1,5,0,59500.0,3,1,0,0,0,0,0,1,2,0,10.993748398115178
3248,11,3.1,5,0,74000.0,3,1,0,0,0,0,1,0,0,0,11.211833885608513
3249,9,3.9,5,0,71000.0,10,2,0,1,0,0,1,0,1,0,11.170449240431308
3250,9,3.9,5,0,73000.0,10,2,0,1,0,0,1,0,1,0,11.19822841866684
3252,12,3.9,5,0,111500.0,3,1,1,1,2,0,0,0,1,0,11.621788838451959
3253,11,2.9,5,0,64000.0,5,2,0,0,1,0,0,2,2,0,11.06665398721974
3254,9,3.9,5,0,66000.0,5,1,0,1,0,0,1,0,1,0,11.097425172408931
3256,12,4.5,5,0,76500.0,5,1,0,1,0,0,0,1,2,0,11.245059091624615
3257,9,4.2,5,0,87500.0,7,1,0,2,0,0,0,2,1,0,11.37940550085183
3258,15,3.7,5,0,85000.0,5,2,0,1,0,0,0,0,0,0,11.350418300109132
3259,15,3.7,5,0,59000.0,5,1,0,0,0,0,0,0,0,0,10.985309671896763
3260,9,4.0,5,0,59000.0,3,0,0,1,0,0,0,0,0,0,10.985309671896763
3261,12,4.0,5,0,68500.0,3,1,0,1,0,0,0,2,2,0,11.134603622683905
3262,15,3.9,5,0,113500.0,5,2,0,1,0,0,0,0,0,0,11.63956692643747
3264,17,4.0,5,0,77000.0,3,1,1,0,1,0,0,0,2,0,11.251573687764477
3265,5,4.2,7,0,102500.0,10,1,0,1,0,0,0,0,1,0,11.537627833610571
3266,12,4.4,7,0,102500.0,8,1,1,1,2,0,0,0,0,0,11.537627833610571
3267,5,3.5,7,0,76500.0,2,1,0,0,0,0,0,1,0,0,11.245059091624615
3268,13,3.8,7,0,116000.0,5,2,0,0,0,0,0,0,0,0,11.661354090741
3269,9,2.9,7,0,112500.0,6,1,0,1,0,0,1,0,0,0,11.630717389475995
3270,14,3.4,7,0,88500.0,7,0,1,1,2,0,0,0,1,0,11.390769130367211
3271,5,4.8,7,0,100000.0,3,1,1,0,0,0,1,0,1,0,11.51293546492023
3272,5,4.8,7,0,100000.0,3,1,1,1,0,0,1,0,1,0,11.51293546492023
3273,4,3.8,7,0,123000.0,5,1,1,2,3,0,0,0,0,0,11.719947764402807
3274,21,3.1,7,0,95500.0,7,1,1,0,1,0,0,1,0,0,11.466891997618188
3275,12,4.4,7,0,115000.0,8,1,1,1,2,0,0,0,0,0,11.652696102959753
3276,6,3.1,7,0,84000.0,7,3,0,0,0,0,0,0,0,0,11.338583982516495
3277,12,3.8,7,0,88500.0,5,2,0,5,3,0,4,0,3,0,11.390769130367211
3278,12,3.9,7,0,120000.0,3,1,1,1,2,0,0,0,1,0,11.695255355062795
3279,11,3.8,7,0,69500.0,3,1,0,1,0,0,0,0,0,0,11.149096419938578
3280,8,4.2,7,0,63500.0,1,1,0,2,0,0,1,1,1,0,11.05881093278828
3281,11,3.8,7,0,90500.0,3,2,0,1,0,0,0,0,1,0,11.413116179350727
3282,9,3.8,7,0,104000.0,2,1,0,0,0,0,0,0,0,0,11.552155793461898
3283,12,4.3,7,0,76000.0,2,1,0,0,0,0,0,0,0,0,11.23850177707664
3284,12,3.6,7,0,80000.0,8,0,1,0,0,0,0,0,0,0,11.289794413577894
3285,12,3.8,7,0,58500.0,1,2,0,3,1,0,0,0,1,0,10.97679912709094
3286,9,3.7,7,0,112500.0,5,1,0,1,0,0,1,1,0,0,11.630717389475995
3287,12,4.1,7,0,149000.0,7,0,0,2,1,0,0,0,2,0,11.91170829631447
3288,5,4.2,7,0,100500.0,5,0,0,0,0,0,0,0,0,0,11.51792295668052
3289,12,4.0,7,0,85000.0,1,2,0,0,0,0,0,0,0,0,11.350418300109132
3290,9,3.3,7,0,77500.0,2,2,0,1,0,0,0,1,0,0,11.258046118484
3291,18,3.8,7,0,66500.0,3,1,0,1,0,0,0,0,0,0,11.104972264124868
3292,12,4.5,7,0,95500.0,3,0,0,2,0,0,0,0,0,0,11.466891997618188
3293,1,3.8,6,0,81000.0,4,2,0,0,2,0,1,1,1,0,11.302216779257382
3294,14,3.5,6,0,103000.0,1,1,0,2,0,0,0,1,0,0,11.542493975902508
3295,13,3.5,6,0,99500.0,5,0,1,0,0,0,0,0,0,0,11.507922973347437
3296,9,4.0,6,0,77000.0,3,2,0,0,0,0,0,0,0,0,11.251573687764477
3297,13,3.8,6,0,100500.0,5,1,1,1,0,0,0,0,0,0,11.51792295668052
3298,5,4.8,6,0,85500.0,3,1,1,0,0,0,1,0,1,0,11.356283350762888
3299,5,4.8,6,0,85500.0,3,1,1,0,0,0,1,0,1,0,11.356283350762888
3300,4,4.3,6,0,75500.0,5,1,1,1,0,0,0,0,0,0,11.231901180182515
3301,13,3.8,6,0,126500.0,7,2,1,5,0,2,0,0,1,0,11.748005492256807
3302,5,4.8,6,0,85500.0,3,1,1,1,0,0,1,0,1,0,11.356283350762888
3303,12,3.8,6,0,81000.0,5,1,0,2,3,0,1,1,2,0,11.302216779257382
3304,4,4.1,6,0,94000.0,3,1,2,2,0,0,1,0,2,0,11.451060699493427
3305,9,4.0,6,0,57500.0,3,1,0,0,0,0,0,0,0,0,10.959557617938563
3306,22,4.0,6,0,127500.0,8,2,1,1,0,0,0,0,1,0,11.755879486687116
3307,12,3.8,6,0,108500.0,3,1,0,3,2,1,3,0,4,0,11.59451466851004
3308,9,3.0,6,0,70500.0,3,1,0,0,0,0,0,0,0,0,11.163382173096926
3309,14,4.2,6,0,87000.0,3,0,0,2,0,0,0,0,0,0,11.373674891823535
3310,23,4.0,6,0,87500.0,5,2,0,2,0,0,0,0,1,0,11.37940550085183
3311,19,3.9,6,0,59000.0,3,2,0,0,0,0,1,1,0,0,10.985309671896763
3312,11,3.0,6,0,85500.0,2,1,0,0,0,0,0,0,0,0,11.356283350762888
3313,12,4.0,6,0,76500.0,3,1,0,0,0,0,0,1,0,0,11.245059091624615
3315,21,3.4,6,0,65000.0,2,2,0,4,1,0,0,0,1,0,11.082157933374816
3316,17,4.2,6,0,51000.0,3,2,0,2,0,0,0,0,0,0,10.839600519357369
3317,5,3.8,6,0,82000.0,5,1,0,3,0,0,0,0,1,0,11.314486721293981
3318,13,3.2,6,0,58000.0,2,1,0,1,0,0,0,1,1,0,10.968215530759236
3319,5,4.1,6,0,60500.0,4,1,0,0,0,1,0,0,0,0,11.010415172807951
3320,12,3.8,6,0,84000.0,4,1,0,2,3,0,3,1,1,0,11.338583982516495
3321,0,3.9,0,2,100000.0,2,1,0,2,0,2,0,0,5,1,11.51293546492023
3322,12,4.4,0,2,114000.0,8,1,0,6,0,1,0,0,2,0,11.643962499267984
3323,12,3.4,0,2,117500.0,3,1,1,3,0,0,0,0,0,0,11.674202123168433
3325,12,3.7,0,2,122000.0,5,1,1,4,0,1,3,0,4,0,11.711784520403112
3326,12,2.7,0,2,66000.0,3,1,0,3,1,0,1,1,1,1,11.097425172408931
3327,12,3.7,0,2,113500.0,7,2,1,2,0,0,1,1,0,0,11.63956692643747
3328,12,4.3,0,2,143000.0,6,3,0,4,1,6,0,0,2,1,11.870606902224587
3329,12,4.1,0,2,124000.0,5,2,0,5,2,3,2,1,4,0,11.728044909070785
3330,5,4.2,0,2,86500.0,4,1,0,2,0,0,0,0,0,0,11.367911253546788
3332,12,3.9,0,2,102000.0,3,1,0,1,0,1,4,0,3,0,11.532737896139919
3335,12,4.2,0,2,109000.0,5,2,0,2,0,2,0,0,1,0,11.599112335481124
3336,12,4.1,0,2,109000.0,10,2,0,4,0,2,0,0,3,1,11.599112335481124
3337,12,4.3,0,2,131500.0,6,2,0,5,1,7,3,0,3,1,11.78676973513378
3338,15,3.5,0,2,109000.0,5,0,1,5,0,1,0,1,1,0,11.599112335481124
3339,5,4.2,0,2,131500.0,7,1,1,4,0,0,3,0,1,0,11.78676973513378
3341,12,4.3,0,2,131500.0,5,1,0,5,0,3,0,0,2,2,11.78676973513378
3342,12,4.3,0,2,122500.0,1,0,0,1,1,2,1,0,0,1,11.715874472198905
3343,12,3.8,0,2,97000.0,5,1,0,2,0,0,1,1,0,0,11.48247656671073
3344,12,3.8,0,2,111000.0,3,2,0,4,0,3,3,0,4,1,11.6172944892629
3345,12,4.2,0,2,109000.0,5,2,0,2,0,2,0,0,0,0,11.599112335481124
3346,5,4.1,0,2,103500.0,3,1,0,5,0,7,5,0,2,2,11.547336553476635
